T 	 700 	 theta 	 0.050000 	 p 	 0.150000 	 q 	 0.227000 	 tau 	 5.030000 	 BBLR_thr 	 0.750000 	 acc_plus 	 0.485882 	 acc_minus 	 0.178413 	 err 	 0.176909 	
T 	 1000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115900 	 tau 	 5.060000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.635779 	 acc_minus 	 0.851371 	 acc_0 	 0.000412 	
T 	 1000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.775506 	 acc_minus 	 0.957143 	 acc_0 	 0.000000 	
T 	 1500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.909558 	 acc_minus 	 1.000000 	 acc_0 	 0.000000 	
T 	 2000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.797823 	 acc_minus 	 0.960000 	 acc_0 	 0.000194 	
T 	 2500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.805557 	 acc_minus 	 0.966667 	 acc_0 	 0.000000 	
T 	 3000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.821591 	 acc_minus 	 0.994444 	 acc_0 	 0.000000 	
T 	 500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.777177 	 acc_minus 	 0.978571 	 acc_0 	 0.000588 	
T 	 3500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.702872 	 acc_minus 	 0.933333 	 acc_0 	 0.000000 	
T 	 1000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.837182 	 acc_minus 	 0.966667 	 acc_0 	 0.000397 	
T 	 4000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.733069 	 acc_minus 	 0.973333 	 acc_0 	 0.000000 	
T 	 1500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.877052 	 acc_minus 	 0.976190 	 acc_0 	 0.000000 	
T 	 5000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.792459 	 acc_minus 	 0.955556 	 acc_0 	 0.000000 	
T 	 2000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.831121 	 acc_minus 	 0.956667 	 acc_0 	 0.000207 	
T 	 4500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.671456 	 acc_minus 	 0.991667 	 acc_0 	 0.000389 	
T 	 5500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.929884 	 acc_minus 	 1.000000 	 acc_0 	 0.000000 	
T 	 2500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.828681 	 acc_minus 	 NaN 	 acc_0 	 0.000000 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.834921 	 acc_minus 	 1.000000 	 acc_0 	 0.000000 	
T 	 3000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.783701 	 acc_minus 	 1.000000 	 acc_0 	 0.000196 	
T 	 7000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.873434 	 acc_minus 	 0.916667 	 acc_0 	 0.000000 	
T 	 6500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.839969 	 acc_minus 	 0.966667 	 acc_0 	 0.000000 	
T 	 3500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.649224 	 acc_minus 	 0.994444 	 acc_0 	 0.000000 	
T 	 7500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.714366 	 acc_minus 	 0.944444 	 acc_0 	 0.000000 	
T 	 4500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.803333 	 acc_minus 	 0.938095 	 acc_0 	 0.000000 	
T 	 4000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.808061 	 acc_minus 	 0.958333 	 acc_0 	 0.000000 	
T 	 5000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.750634 	 acc_minus 	 0.946429 	 acc_0 	 0.000000 	
T 	 8500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.876410 	 acc_minus 	 0.977778 	 acc_0 	 0.000196 	
T 	 5500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.869781 	 acc_minus 	 1.000000 	 acc_0 	 0.000000 	
T 	 8000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.688623 	 acc_minus 	 1.000000 	 acc_0 	 0.000000 	
T 	 6000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.660184 	 acc_minus 	 0.966667 	 acc_0 	 0.000000 	
T 	 6500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.809420 	 acc_minus 	 1.000000 	 acc_0 	 0.000000 	
T 	 9000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.679710 	 acc_minus 	 0.966667 	 acc_0 	 0.000000 	
T 	 7500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.801429 	 acc_minus 	 0.953333 	 acc_0 	 0.000000 	
T 	 7000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.822568 	 acc_minus 	 0.933333 	 acc_0 	 0.000210 	
T 	 10000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.887719 	 acc_minus 	 0.966667 	 acc_0 	 0.000000 	
T 	 9500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.115950 	 tau 	 5.070000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.753116 	 acc_minus 	 1.000000 	 acc_0 	 0.000000 	
T 	 8000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.761526 	 acc_minus 	 0.950000 	 acc_0 	 0.000000 	
T 	 8500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.783141 	 acc_minus 	 0.933333 	 acc_0 	 0.000000 	
T 	 9500 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.912121 	 acc_minus 	 0.912500 	 acc_0 	 0.000000 	
T 	 9000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.841684 	 acc_minus 	 0.966667 	 acc_0 	 0.000000 	
T 	 10000 	 theta 	 0.020000 	 p 	 0.150000 	 q 	 0.116010 	 tau 	 5.080000 	 BBLR_thr 	 0.500000 	 acc_plus 	 0.891357 	 acc_minus 	 1.000000 	 acc_0 	 0.000000 	
